CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87345272;Meurchin;N;O;286000;1;220+564;MEURCHIN;PAS-DE-CALAIS;5492;29383972-dfbc-11e3-a2ff-01a464e0362d;692465.317400001;7044593.085999999;2.893966358766935;50.49863721173121;50.49863721173121, 2.8939663587669346;50.49863721171694, 2.8939663587669346;"{""coordinates"": [2.893966358766935, 50.49863721171694], ""type"": ""Point""}"
87615203;Couiza-Montazels;N;O;676000;1;389+286;MONTAZELS;AUDE;3836;d9cc295e-6667-11e3-89ff-01f464e0362d;638584.7250000015;6205072.429299999;2.248224891007013;42.94241062749167;42.94241062749167, 2.248224891007013;42.942410627466856, 2.2482248910070126;"{""coordinates"": [2.248224891007013, 42.942410627466856], ""type"": ""Point""}"
87725705;Mâcon-Loché-TGV;N;O;752000;1;333+977;MACON;SAONE-ET-LOIRE;9311;d98a4db0-6667-11e3-89ff-01f464e0362d;836920.1053000018;6577419.057799999;4.778443228894927;46.282781818897995;46.282781818897995, 4.778443228894927;46.28278181888205, 4.778443228894928;"{""coordinates"": [4.778443228894928, 46.28278181888205], ""type"": ""Point""}"
87296012;Laon;O;O;261000;1;107+093;LAON;AISNE;4866;2921f6bc-dfbc-11e3-a2ff-01a464e0362d;745142.3184999973;6941451.631200001;3.623796750490142;49.570708824716306;49.570708824716306, 3.6237967504901416;49.57070882469777, 3.6237967504901416;"{""coordinates"": [3.623796750490142, 49.57070882469777], ""type"": ""Point""}"
87481689;La Croix-de-Méan;N;O;515000;1;491+735;SAINT-NAZAIRE;LOIRE-ATLANTIQUE;4645;d94a94be-6667-11e3-89ff-01f464e0362d;307873.8580000028;6701820.595400002;-2.193093149763181;47.300613475379876;47.300613475379876, -2.1930931497631807;47.30061347536694, -2.1930931497631843;"{""coordinates"": [-2.193093149763184, 47.30061347536694], ""type"": ""Point""}"
87171371;Fère-en-Tardenois;O;O;072000;1;109+680;FERE-EN-TARDENOIS;AISNE;4141;297f9d94-dfbc-11e3-a2ff-01a464e0362d;736727.6165999994;6901117.832199998;3.503965030086555;49.20871896363849;49.20871896363849, 3.5039650300865546;49.208718963618196, 3.503965030086555;"{""coordinates"": [3.503965030086555, 49.208718963618196], ""type"": ""Point""}"
87743005;Bourg-en-Bresse;O;O;880000;1;505+487;BOURG-EN-BRESSE;AIN;3332;d94753d0-6667-11e3-89ff-01f464e0362d;870781.3976999968;6569022.094799999;5.214997787680272;46.19948315282448;46.19948315282448, 5.2149977876802724;46.199483152808305, 5.214997787680273;"{""coordinates"": [5.214997787680273, 46.199483152808305], ""type"": ""Point""}"
87734178;Les Martres-de-Veyre;N;O;790000;1;434+131;LES MARTRES-DE-VEYRE;PUY-DE-DOME;5096;d9c94bfe-6667-11e3-89ff-01f464e0362d;715058.7101999968;6509860.795400001;3.193478467446887;45.688146551282856;45.688146551282856, 3.1934784674468872;45.688146551265206, 3.1934784674468877;"{""coordinates"": [3.193478467446888, 45.688146551265206], ""type"": ""Point""}"
87718270;Cousance;N;O;880000;1;463+258;COUSANCE;JURA;3857;d9e21fdc-6667-11e3-89ff-01f464e0362d;882886.2968000025;6606627.543499999;5.3866411616541;46.53478844418376;46.53478844418376, 5.3866411616541;46.53478844416856, 5.386641161654102;"{""coordinates"": [5.386641161654102, 46.53478844416856], ""type"": ""Point""}"
87734749;Retournac;N;O;798000;1;085+339;RETOURNAC;HAUTE-LOIRE;6240;d990ae88-6667-11e3-89ff-01f464e0362d;781425.6423000023;6456310.3649;4.037084538218064;45.20129888916648;45.20129888916648, 4.037084538218064;45.20129888914745, 4.037084538218065;"{""coordinates"": [4.037084538218065, 45.20129888914745], ""type"": ""Point""}"
87641043;Lapeyrouse;N;O;709000;1;358+815;LAPEYROUSE;PUY-DE-DOME;4868;d9751804-6667-11e3-89ff-01f464e0362d;691852.3342999965;6569253.9629999995;2.894294848585823;46.22309281286563;46.22309281286563, 2.8942948485858233;46.22309281284954, 2.894294848585823;"{""coordinates"": [2.894294848585823, 46.22309281284954], ""type"": ""Point""}"
87276345;Deuil-Montmagny;N;O;325000;1;011+529;DEUIL-LA-BARRE;VAL-D'OISE;3939;d99fdefa-6667-11e3-89ff-01f464e0362d;651535.5328999981;6875284.995900001;2.337964063426666;48.97567744899804;48.97567744899804, 2.3379640634266656;48.975677448976576, 2.337964063426665;"{""coordinates"": [2.337964063426665, 48.975677448976576], ""type"": ""Point""}"
87144089;Igney;N;O;042000;1;040+070;IGNEY;VOSGES;4478;2939bc34-dfbc-11e3-a2ff-01a464e0362d;952160.0515000001;6802160.2173000015;6.39951145740775;48.27091787302109;48.27091787302109, 6.39951145740775;48.270917873010994, 6.399511457407753;"{""coordinates"": [6.399511457407753, 48.270917873010994], ""type"": ""Point""}"
87415349;Glos-Montfort;O;O;375000;1;155+286;GLOS-SUR-RISLE;EURE;4324;d9b747c4-6667-11e3-89ff-01f464e0362d;531365.8285999969;6910435.460700002;0.682934904868006;49.2712928023603;49.2712928023603, 0.6829349048680062;49.27129280234032, 0.6829349048680042;"{""coordinates"": [0.682934904868004, 49.27129280234032], ""type"": ""Point""}"
87144154;Bruyères;N;O;065000;1;054+616;BRUYERES;VOSGES;3428;c024b2a6-f312-11e3-90ff-015864e0362d;976737.5768000036;6795579.701400001;6.726201135371229;48.20179388496624;48.20179388496624, 6.7262011353712285;48.20179388495594, 6.726201135371231;"{""coordinates"": [6.726201135371231, 48.20179388495594], ""type"": ""Point""}"
87439554;Vitrolles-Aéroport-Marseille-Provence;N;O;830000;1;840+000;VITROLLES;BOUCHES-DU-RHONE;125196;c10d0b02-f312-11e3-90ff-015864e0362d;881165.0310000032;6262798.9388;5.237107512143576;43.441197332164776;43.441197332164776, 5.2371075121435755;43.44119733214115, 5.237107512143576;"{""coordinates"": [5.237107512143576, 43.44119733214115], ""type"": ""Point""}"
87118091;St-Mesmin;O;N;001000;1;146+996;SAINT-MESMIN;AUBE;8308;e192c96e-19bf-11e5-a6ff-01fc64e0362d;768458.2126000002;6815765.132199999;3.925603336237725;48.43855321993468;48.43855321993468, 3.925603336237725;48.43855321991047, 3.925603336237726;"{""coordinates"": [3.925603336237726, 48.43855321991047], ""type"": ""Point""}"
87571000;Tours;O;O;515000;1;235+720;TOURS;INDRE-ET-LOIRE;7022;d99499f8-6667-11e3-89ff-01f464e0362d;526149.8706;6701214.878600001;0.695192977217624;47.388438587214054;47.388438587214054, 0.6951929772176235;47.38843858720138, 0.6951929772176215;"{""coordinates"": [0.695192977217622, 47.38843858720138], ""type"": ""Point""}"
87175414;Gondrecourt-le-Château;O;N;027000;1;034+989;GONDRECOURT-LE-CHATEAU;MEUSE;8524;e5436008-6667-11e3-a7ff-01f464e0362d;885121.4262999967;6826147.5748;5.506702611798412;48.509128082164345;48.509128082164345, 5.506702611798412;48.50912808214049, 5.506702611798414;"{""coordinates"": [5.506702611798414, 48.50912808214049], ""type"": ""Point""}"
87615526;Labruguière;N;O;737000;1;373+993;LABRUGUIERE;TARN;4805;29c5d518-dfbc-11e3-a2ff-01a464e0362d;640124.0438999981;6271768.671399999;2.259409368459539;43.54246190538588;43.54246190538588, 2.2594093684595387;43.54246190536246, 2.259409368459538;"{""coordinates"": [2.259409368459538, 43.54246190536246], ""type"": ""Point""}"
87485524;Pamproux;N;O;538000;1;035+439;PAMPROUX;DEUX-SEVRES;5910;e1bdb71a-19bf-11e5-a6ff-01fc64e0362d;465592.48160000145;6593402.890900001;-0.051722419679964;46.39980312130991;46.39980312130991, -0.05172241967996381;46.39980312129432, -0.0517224196799658;"{""coordinates"": [-0.051722419679966, 46.39980312129432], ""type"": ""Point""}"
87387142;La Bonneville-sur-Iton;N;O;366000;1;116+961;LA BONNEVILLE-SUR-ITON;EURE;4598;d9df3e24-6667-11e3-89ff-01f464e0362d;556164.1193000004;6878232.246599998;1.034525909285541;48.98790860182572;48.98790860182572, 1.0345259092855412;48.98790860180432, 1.0345259092855392;"{""coordinates"": [1.034525909285539, 48.98790860180432], ""type"": ""Point""}"
87113845;Les Coquetiers;N;O;958000;1;001+485;VILLEMOMBLE;SEINE-SAINT-DENIS;5065;e15f7d0e-19bf-11e5-a6ff-01fc64e0362d;663226.1827000007;6865928.809700001;2.498467846586029;48.89231807239319;48.89231807239319, 2.498467846586029;48.89231807237131, 2.4984678465860286;"{""coordinates"": [2.498467846586029, 48.89231807237131], ""type"": ""Point""}"
87413013;Le Havre;O;O;340000;1;227+900;LE HAVRE;SEINE-MARITIME;4948;e1958612-19bf-11e5-a6ff-01fc64e0362d;491749.2622999996;6936382.931600001;0.126058417326008;49.49269563728243;49.49269563728243, 0.12605841732600767;49.49269563726352, 0.12605841732600567;"{""coordinates"": [0.126058417326006, 49.49269563726352], ""type"": ""Point""}"
87481168;Le Cellier;N;O;515000;1;412+142;LE CELLIER;LOIRE-ATLANTIQUE;4921;c0399e82-f312-11e3-90ff-015864e0362d;371471.05409999937;6699369.074900001;-1.350930101119774;47.3131633554109;47.3131633554109, -1.350930101119774;47.313163355398004, -1.3509301011197774;"{""coordinates"": [-1.350930101119777, 47.313163355398004], ""type"": ""Point""}"
87491217;Cavignac;N;O;581000;1;000+000;CAVIGNAC;GIRONDE;3520;d97c5e54-6667-11e3-89ff-01f464e0362d;434075.7475000024;6450809.111299999;-0.382088544171215;45.10529377137038;45.10529377137038, -0.38208854417121524;45.10529377135108, -0.38208854417121846;"{""coordinates"": [-0.382088544171218, 45.10529377135108], ""type"": ""Point""}"
87214338;Dorlisheim;N;O;111000;1;031+922;DORLISHEIM;BAS-RHIN;3991;d98fec24-6667-11e3-89ff-01f464e0362d;1031591.7115999982;6834370.6499999985;7.493034019441705;48.52464790963129;48.52464790963129, 7.493034019441705;48.52464790960753, 7.4930340194417075;"{""coordinates"": [7.493034019441708, 48.52464790960753], ""type"": ""Point""}"
87571604;Ballan;N;O;525000;1;240+679;BALLAN-MIRE;INDRE-ET-LOIRE;9038;d99843f4-6667-11e3-89ff-01f464e0362d;519899.37370000035;6695554.321400002;0.61464329910397;47.33583296585494;47.33583296585494, 0.6146432991039702;47.335832965842094, 0.6146432991039682;"{""coordinates"": [0.614643299103968, 47.335832965842094], ""type"": ""Point""}"
87545251;Athis-Mons;N;O;990000;3;088+924;ATHIS-MONS;ESSONNE;2964;e0190972-19bf-11e5-82ff-01fc64e0362d;656079.2159999982;6845965.243799999;2.403057100868732;48.712330158604146;48.712330158604146, 2.403057100868732;48.712330158581345, 2.403057100868731;"{""coordinates"": [2.403057100868731, 48.712330158581345], ""type"": ""Point""}"
87681312;Viry-Châtillon;N;O;745000;1;022+730;VIRY-CHATILLON;ESSONNE;7303;d98818ce-6667-11e3-89ff-01f464e0362d;654853.5428000018;6841948.931200001;2.386823087795419;48.67612207544676;48.67612207544676, 2.3868230877954186;48.67612207542377, 2.386823087795418;"{""coordinates"": [2.386823087795418, 48.67612207542377], ""type"": ""Point""}"
87182725;Merxheim;N;O;115000;1;084+069;MERXHEIM;HAUT-RHIN;5464;29b5e284-dfbc-11e3-a2ff-01a464e0362d;1021244.6556999981;6765737.1622;7.302495832459835;47.91324032060495;47.91324032060495, 7.302495832459835;47.913240320593786, 7.302495832459839;"{""coordinates"": [7.302495832459839, 47.913240320593786], ""type"": ""Point""}"
87276584;Ermont-Halte;N;O;328000;1;015+553;ERMONT;VAL-D'OISE;4068;2964ae96-dfbc-11e3-a2ff-01a464e0362d;646077.1856999993;6877009.5372;2.263186059561745;48.990749444499556;48.990749444499556, 2.2631860595617446;48.990749444478176, 2.263186059561744;"{""coordinates"": [2.263186059561744, 48.990749444478176], ""type"": ""Point""}"
87484337;La Possonnière;N;O;523000;1;000+000;LA POSSONNIERE;MAINE-ET-LOIRE;4738;d99d94ac-6667-11e3-89ff-01f464e0362d;421278.1270999983;6703266.4727;-0.694762356816196;47.371036813679304;47.371036813679304, -0.6947623568161956;47.37103681366658, -0.6947623568161979;"{""coordinates"": [-0.694762356816198, 47.37103681366658], ""type"": ""Point""}"
87476648;Ste-Anne;N;O;470000;1;581+996;PLUNERET;MORBIHAN;6702;d9a3b8bc-6667-11e3-89ff-01f464e0362d;253190.4354000017;6747773.939599998;-2.960580973303574;47.67850522991184;47.67850522991184, -2.9605809733035744;47.67850522990001, -2.960580973303579;"{""coordinates"": [-2.960580973303579, 47.67850522990001], ""type"": ""Point""}"
87683268;Laroche-Migennes;O;O;830000;1;154+874;MIGENNES;YONNE;4874;e180305e-19bf-11e5-a6ff-01fc64e0362d;738171.7971000001;6762415.2278;3.511453668444495;47.96101462319648;47.96101462319648, 3.5114536684444952;47.96101462318547, 3.5114536684444957;"{""coordinates"": [3.511453668444496, 47.96101462318547], ""type"": ""Point""}"
87271338;Bobigny;O;N;990000;2;057+707;BOBIGNY;SEINE-SAINT-DENIS;3262;e54b1e1a-6667-11e3-a7ff-01f464e0362d;658264.8078999966;6868031.454;2.430598577289248;48.91092382901657;48.91092382901657, 2.4305985772892478;48.91092382899479, 2.4305985772892473;"{""coordinates"": [2.430598577289247, 48.91092382899479], ""type"": ""Point""}"
87713347;Auxonne;N;O;850000;1;346+077;TILLENAY;COTE-D'OR;3016;c02fb93c-f312-11e3-90ff-015864e0362d;879965.8845999986;6679628.9463;5.377225055529029;47.19256610539127;47.19256610539127, 5.377225055529029;47.192566105378006, 5.377225055529031;"{""coordinates"": [5.377225055529031, 47.192566105378006], ""type"": ""Point""}"
87411462;Sommery;N;O;321000;1;080+385;SOMMERY;SEINE-MARITIME;6871;29d0457e-dfbc-11e3-a2ff-01a464e0362d;586937.5458000004;6948931.355099998;1.435776769491687;49.629463064450185;49.629463064450185, 1.4357767694916868;49.629463064431924, 1.4357767694916854;"{""coordinates"": [1.435776769491685, 49.629463064431924], ""type"": ""Point""}"
87473264;Landébia;N;O;415000;1;191+549;LANDEBIA;COTES-D'ARMOR;4848;29bf7f6c-dfbc-11e3-a2ff-01a464e0362d;306498.76110000163;6836281.923300002;-2.331300984369982;48.50718444179737;48.50718444179737, -2.3313009843699817;48.507184441773504, -2.3313009843699866;"{""coordinates"": [-2.331300984369987, 48.507184441773504], ""type"": ""Point""}"
87721464;Pontcharra-St-Forgeux;N;O;783000;1;467+580;VINDRY-SUR-TURDINE;RHONE;6101;d9963da6-6667-11e3-89ff-01f464e0362d;815800.8117000014;6531299.167800002;4.492874139535877;45.871505178111924;45.871505178111924, 4.492874139535877;45.87150517809481, 4.4928741395358776;"{""coordinates"": [4.492874139535878, 45.87150517809481], ""type"": ""Point""}"
87729210;Port-Fluvial-de-Chalon-sur-Saône;O;N;867000;1;103+878;CHALON-SUR-SAONE;SAONE-ET-LOIRE;81516;e543809c-6667-11e3-a7ff-01f464e0362d;840845.7580000013;6635051.798999999;4.846921199722042;46.80078209842435;46.80078209842435, 4.846921199722042;46.800782098409925, 4.846921199722043;"{""coordinates"": [4.846921199722043, 46.800782098409925], ""type"": ""Point""}"
87682526;Ponthierry-Pringy;N;O;746000;1;047+628;SAINT-FARGEAU-PONTHIERRY;SEINE-ET-MARNE;6107;e1592a44-19bf-11e5-a6ff-01fc64e0362d;666413.5799999982;6826181.322299998;2.545060680109201;48.53499652365479;48.53499652365479, 2.545060680109201;48.53499652363108, 2.5450606801092004;"{""coordinates"": [2.5450606801092, 48.53499652363108], ""type"": ""Point""}"
87721738;Dommartin-Lissieu;N;O;775000;1;103+452;DOMMARTIN;RHONE;3979;d9bf4fc4-6667-11e3-89ff-01f464e0362d;834584.5151000023;6528183.5768;4.734074413989939;45.839999367586906;45.839999367586906, 4.734074413989939;45.839999367569696, 4.73407441398994;"{""coordinates"": [4.73407441398994, 45.839999367569696], ""type"": ""Point""}"
87144626;Raon-l'Étape;O;O;067000;1;418+729;RAON-L'ETAPE;VOSGES;6205;e1445f84-19bf-11e5-a6ff-01fc64e0362d;983859.4497999996;6818391.1292;6.836859952448485;48.40373133965493;48.40373133965493, 6.836859952448485;48.40373133963054, 6.836859952448488;"{""coordinates"": [6.836859952448488, 48.40373133963054], ""type"": ""Point""}"
87584052;Libourne;O;O;570000;3;547+093;LIBOURNE;GIRONDE;5157;29143a88-dfbc-11e3-a2ff-01a464e0362d;444694.5064999983;6429285.052499998;-0.235979210477964;44.915671649178236;44.915671649178236, -0.23597921047796408;44.915671649158426, -0.23597921047796608;"{""coordinates"": [-0.235979210477966, 44.915671649158426], ""type"": ""Point""}"
87113712;Val-de-Fontenay;N;O;001000;1;014+490;FONTENAY-SOUS-BOIS;VAL-DE-MARNE;7076;d98adee6-6667-11e3-89ff-01f464e0362d;662521.6762999967;6861681.0524;2.489234573016151;48.85407784987592;48.85407784987592, 2.489234573016151;48.85407784985386, 2.489234573016151;"{""coordinates"": [2.489234573016151, 48.85407784985386], ""type"": ""Point""}"
87681635;Coudray-Montceaux;N;O;746000;1;039+207;LE COUDRAY-MONTCEAUX;ESSONNE;3830;d98f8db2-6667-11e3-89ff-01f464e0362d;662557.0667999983;6829668.9012;2.492520676729849;48.56615723437016;48.56615723437016, 2.4925206767298493;48.566157234346626, 2.492520676729849;"{""coordinates"": [2.492520676729849, 48.566157234346626], ""type"": ""Point""}"
87144162;Laveline-devant-Bruyères;N;O;063000;1;000+000;LAVELINE-DEVANT-BRUYERES;VOSGES;4893;d9d4ec02-6667-11e3-89ff-01f464e0362d;978833.4028000012;6793870.682399999;6.753285589276005;48.18554064498743;48.18554064498743, 6.753285589276005;48.18554064497708, 6.7532855892760075;"{""coordinates"": [6.753285589276008, 48.18554064497708], ""type"": ""Point""}"
87116772;Crécy-La Chapelle;N;O;071000;1;009+883;CRECY-LA-CHAPELLE;SEINE-ET-MARNE;3874;e181f412-19bf-11e5-a6ff-01fc64e0362d;693097.3737000003;6862163.603500001;2.905919910824732;48.859470653176814;48.859470653176814, 2.9059199108247324;48.85947065315477, 2.9059199108247324;"{""coordinates"": [2.905919910824732, 48.85947065315477], ""type"": ""Point""}"
87765206;Sorgues-Châteauneuf-du-Pape;O;O;830000;1;731+415;SORGUES;VAUCLUSE;6873;d99ebb72-6667-11e3-89ff-01f464e0362d;850420.108599998;6324712.025800001;4.875769415484762;44.005329504061514;44.005329504061514, 4.875769415484762;44.00532950403927, 4.875769415484764;"{""coordinates"": [4.875769415484764, 44.00532950403927], ""type"": ""Point""}"
87444323;Le Grand-Jardin;N;O;390000;1;191+477;LISIEUX;CALVADOS;4940;d9bcded0-6667-11e3-89ff-01f464e0362d;497745.1032000035;6898071.302499998;0.227291666955486;49.15045454580296;49.15045454580296, 0.2272916669554864;49.150454545782374, 0.227291666955484;"{""coordinates"": [0.227291666955484, 49.150454545782374], ""type"": ""Point""}"
87546309;Wissous;O;N;985000;1;019+714;WISSOUS;ESSONNE;8129;d970151a-6667-11e3-89ff-01f464e0362d;650796.7695999965;6849213.603100002;2.330890650909546;48.74116484835196;48.74116484835196, 2.330890650909546;48.74116484832932, 2.3308906509095455;"{""coordinates"": [2.330890650909546, 48.74116484832932], ""type"": ""Point""}"
87534347;Lutterbach-Tram-Train;N;O;132000;1;000+381;LUTTERBACH;HAUT-RHIN;131295;2991342e-dfbc-11e3-a2ff-01a464e0362d;1020249.1191999987;6748424.392299999;7.276642521680638;47.7581417489987;47.7581417489987, 7.276642521680638;47.7581417489871, 7.276642521680641;"{""coordinates"": [7.276642521680641, 47.7581417489871], ""type"": ""Point""}"
87185108;Port-d'Atelier-Amance;O;N;001000;1;360+510;FAVERNEY;HAUTE-SAONE;6119;dff9e512-19bf-11e5-82ff-01fc64e0362d;927694.1159000024;6744610.0548;6.040162133896285;47.76242947100242;47.76242947100242, 6.040162133896285;47.76242947099083, 6.0401621338962865;"{""coordinates"": [6.040162133896287, 47.76242947099083], ""type"": ""Point""}"
87487116;St-Varent;O;N;500000;1;337+507;SAINT-VARENT;DEUX-SEVRES;6691;d978ad7c-6667-11e3-89ff-01f464e0362d;454574.445600003;6648248.1175;-0.224148987227961;46.88931062006557;46.88931062006557, -0.22414898722796076;46.88931062005142, -0.22414898722796353;"{""coordinates"": [-0.224148987227964, 46.88931062005142], ""type"": ""Point""}"
87393314;Rambouillet;N;O;420000;1;047+810;RAMBOUILLET;YVELINES;6199;e15691aa-19bf-11e5-a6ff-01fc64e0362d;613905.0658000037;6838761.7782999985;1.831365471508512;48.64330050790358;48.64330050790358, 1.8313654715085117;48.643300507880426, 1.831365471508511;"{""coordinates"": [1.831365471508511, 48.643300507880426], ""type"": ""Point""}"
87485540;Lusignan;O;O;538000;1;021+725;LUSIGNAN;VIENNE;5278;d9a4d9a4-6667-11e3-89ff-01f464e0362d;478657.66110000014;6596883.204300001;0.116562176116646;46.435540278870064;46.435540278870064, 0.11656217611664636;46.43554027885458, 0.11656217611664438;"{""coordinates"": [0.116562176116644, 46.43554027885458], ""type"": ""Point""}"
87473116;Yffiniac;N;O;420000;1;464+954;YFFINIAC;COTES-D'ARMOR;7373;e150d4e8-19bf-11e5-a6ff-01fc64e0362d;282557.68029999733;6833828.461300001;-2.652212594856795;48.47019943491513;48.47019943491513, -2.6522125948567945;48.47019943489108, -2.6522125948567985;"{""coordinates"": [-2.652212594856798, 48.47019943489108], ""type"": ""Point""}"
87723767;Marlieux-Châtillon;N;O;886000;1;045+760;MARLIEUX;AIN;5373;d9ac00e2-6667-11e3-89ff-01f464e0362d;860262.9891000018;6553682.866500001;5.073418433535314;46.063977896289906;46.063977896289906, 5.073418433535314;46.06397789627333, 5.073418433535315;"{""coordinates"": [5.073418433535315, 46.06397789627333], ""type"": ""Point""}"
